Column,id,title,publication,date
61905,84374,Hillary an ‘enabler’ for Bill? Accusers see element of truth in Trump slam,Fox News,2016-05-19T00:00:00Z
61906,84375,Trump refers to alleged Bill Clinton assault as ‘rape’ ,Fox News,2016-05-19T00:00:00Z
61908,84377,"Trump delegate indicted on child porn, illegal weapons charges",Fox News,2016-05-19T00:00:00Z
61916,84386,"Trump wins NRA endorsement, blasts Clinton on gun stance at forum",Fox News,2016-05-20T00:00:00Z
61918,84389,Krauthammer: Clinton’s gun control argument ’rather tepid’ - Trump’s stance ’is strong.’,Fox News,2016-05-20T00:00:00Z
61926,84397,"Trump failed to raise $6M at January veterans fundraiser, campaign manager says",Fox News,2016-05-21T00:00:00Z
61928,84399,Bernie Sanders is throwing Hillary Clinton to the (Trumpian) wolves,Fox News,2016-05-20T00:00:00Z
61936,84409,"Polls show Trump and Clinton tied in likely November matchup, record un-favorability",Fox News,2016-05-22T00:00:00Z
61937,84410,"Clinton says she’s better tested than Sanders, hits Trump’s ‘pretend’ success",Fox News,2016-05-22T00:00:00Z
61939,84412,Clinton to Trayvon Martin Foundation conference: Trump’s ’dangerous’ pro-gun policies ’way out there’,Fox News,2016-05-22T00:00:00Z
61940,84413,Trump: Selling building from real estate empire to fund campaign an ’option’,Fox News,2016-05-22T00:00:00Z
61941,84414,"Cuban rules out third-party bid, open to being Clinton or Trumps VP",Fox News,2016-05-22T00:00:00Z
61950,84425,Pro golf groups will continue to hold events at Trump courses,Fox News,2016-05-23T00:00:00Z
61952,84427,Trump holds fundraiser to pay off Christie campaign debt,Fox News,2016-05-19T00:00:00Z
61954,84429,Protests turn violent outside Trump New Mexico event,Fox News,2016-05-25T00:00:00Z
61955,84431,"Trump easily wins Washington primary, moves closer to securing GOP nomination",Fox News,2016-05-24T00:00:00Z
61957,84433,"Clinton, Trump crank up the vitriol in prelude to November",Fox News,2016-05-24T00:00:00Z
61970,84447,"Police, protesters clash outside Trump’s California rally; arrests made",Fox News,2016-05-25T00:00:00Z
61971,84448,"Greg Gutfeld: THE MAN WHO SOLD THE RIGHT, PART 2 -- How Trump used reciprocity to seal the deal",Fox News,2016-05-25T00:00:00Z
61972,84449,"Sen. Warren, Trump trade shots",Fox News,2016-05-25T00:00:00Z
61978,84457,Obama takes swipe at Trump overseas,Fox News,2016-05-26T00:00:00Z
61979,84458,"’Game on’: Trump, Sanders say willing to debate before California primary",Fox News,2016-05-26T00:00:00Z
61987,84466,Glenn Beck guest asks whether ’patriot’ would remove Trump from White House,Fox News,2016-05-26T00:00:00Z
61988,84467,"THE MAN WHO SOLD THE RIGHT, PART THREE: Donald Trump and the assimilation of behavior",Fox News,2016-05-26T00:00:00Z
61989,84468,Trump reaches delegate number to clinch GOP nomination,Fox News,2016-05-26T00:00:00Z
61993,84473,"Sanders says ’tough guy’ Trump should reconsider, still debate him",Fox News,2016-05-28T00:00:00Z
61994,84474,At least 35 arrested after Trump rally in San Diego,Fox News,2016-05-28T00:00:00Z
61996,84476,Can Trump make inroads with union voters?,Fox News,2016-05-27T00:00:00Z
61997,84477,Trump nixes proposed debate with Sanders,Fox News,2016-05-27T00:00:00Z
61998,84478,Trump tells California ’there is no drought’,Fox News,2016-05-27T00:00:00Z
62003,84488,Trump-GOP Victory fund purportedly nets $6M at premier LA fundraiser,Fox News,2016-05-28T00:00:00Z
62008,84498,"Trump aide Lewandowski defends Martinez criticism, says focus should be jobs and economy",Fox News,2016-05-29T00:00:00Z
62010,84500,Judge orders release of documents tied to Trump University lawsuit,Fox News,2016-05-29T00:00:00Z
62013,84503,Trump champions vets at Rolling Thunder rally at Lincoln Memorial,Fox News,2016-05-29T00:00:00Z
62033,84537,Documents show aggressive sales tactics at Trump University,Fox News,2016-05-31T00:00:00Z
62034,84538,New York City investigating Trump campaign’s use of Trump Tower atrium,Fox News,2016-06-01T00:00:00Z
62043,84548,Clinton launches foreign policy broadside against Trump,Fox News,2016-06-02T00:00:00Z
62044,84549,Paul Ryan says he’ll vote for Trump,Fox News,2016-06-02T00:00:00Z
62055,84562,San Jose welcomes illegal immigrants but not Trump supporters,Fox News,2016-06-03T00:00:00Z
62058,84565,Vox editor suspended for encouraging riots at Trump rallies,Fox News,2016-06-03T00:00:00Z
62059,84566,"San Jose protesters attack Trump supporters with punches, eggs",Fox News,2016-06-03T00:00:00Z
62060,84567,A different kind of Trump protest,Fox News,2016-06-03T00:00:00Z
62061,84568,Ryan chides Trump for comment on judge’s heritage,Fox News,2016-06-03T00:00:00Z
62067,84574,First lady Obama takes swipe at Trump,Fox News,2016-06-04T00:00:00Z
62078,84586,"Podesta: Clinton ’fighting’ to win Calif., Trump gaining strength",Fox News,2016-06-05T00:00:00Z
62079,84587,"Gingrich: Trump remarks about judge ’mistake,’ ’inexcusable’",Fox News,2016-06-05T00:00:00Z
62080,84588,Trump backs Ellmers in North Carolina GOP primary battle,Fox News,2016-06-05T00:00:00Z
62082,84590,"Trump appears to shift on foreign policy, removing Qaddafi from Libya",Fox News,2016-06-05T00:00:00Z
62092,84602,"Karl Rove: Key questions this week for Trump, Hillary",Fox News,2016-06-06T00:00:00Z
62093,84603,Trump calls Gingrich criticism of judge comments ’inappropriate’,Fox News,2016-06-06T00:00:00Z
62103,84614,"Trump says judge comments ’misconstrued,’ in lengthy response to backlash",Fox News,2016-06-07T00:00:00Z
62104,84615,Ryan raps Trump in strongest terms yet – while trying to bridge GOP divide,Fox News,2016-06-07T00:00:00Z
62105,84616,Winner of Trump’s 1st congressional endorsement faces tough primary fight,Fox News,2016-06-07T00:00:00Z
62116,84628,Huffington Post writer defends ’violent resistance’ against Donald Trump,Fox News,2016-06-08T00:00:00Z
62120,84632,Trump’s says VP shortlist includes rival who has not yet endorsed him,Fox News,2016-06-08T00:00:00Z
62131,84643,"Fox News Poll:  Trump drops, now trails Clinton",Fox News,2016-06-09T00:00:00Z
62133,84645,"Clinton, Trump get into epic Twitter fight; Anthony Weiner joins in",Fox News,2016-06-09T00:00:00Z
62144,84658,"Trump, Clinton clash in dueling DC speeches",Fox News,2016-06-10T00:00:00Z
62146,84660,Google search connects Trump to Hitler ... again,Fox News,2016-06-10T00:00:00Z
62147,84661,"Dozens of lawsuits accuse Trump of not paying his bills, reports claim",Fox News,2016-06-09T00:00:00Z
62150,84665,Rapper busted after video shows him blasting Trump while brandishing stolen guns,Fox News,2016-06-10T00:00:00Z
62155,84671,"Trump’s no-apologies campaign tour hits hard on Romney, Warren",Fox News,2016-06-11T00:00:00Z
62156,84672,"Trump, and what he might say next, is burning up GOPs political capital in Washington",Fox News,2016-06-11T00:00:00Z
62186,84708,"Trump, Clinton trade blows on terror and guns in wake of Orlando attack",Fox News,2016-06-13T00:00:00Z
62188,84710,Trump revokes press credentials for Washington Post ,Fox News,2016-06-13T00:00:00Z
62204,84727,"Russian government-affiliated hackers breach DNC, take research on Donald Trump",Fox News,2016-06-14T00:00:00Z
62218,84743,"Charlie Hebdo draws on Orlando massacre, Trump for shocking new cover",Fox News,2016-06-15T00:00:00Z
62244,84776,Condoleezza Rice ’not interested’ in being Trump’s vice president,Fox News,2016-06-18T00:00:00Z
62246,84778,Orlando massacre prompts some in LGBT community to come out -- for Trump,Fox News,2016-06-18T00:00:00Z
62269,84802,Trump clarifies stance on guns in clubs after NRA pushback,Fox News,2016-06-20T00:00:00Z
62271,84804,Source: Trump adviser’s ultimatum prompted move to oust Lewandowski,Fox News,2016-06-20T00:00:00Z
62273,84806,"Before Trump’s clash with Post, Obama camp had its own newspaper spat",Fox News,2016-06-20T00:00:00Z
62290,84825,"Trump and Clinton trade fire, insults in hard-hitting speeches",Fox News,2016-06-22T00:00:00Z
62291,84826,"Analysts say Trump not paying himself salary to run, despite FEC filings",Fox News,2016-06-22T00:00:00Z
62295,84830,Dump-Trump push revives feud with Bush camp,Fox News,2016-06-22T00:00:00Z
62306,84843,The scripted scorching of Hillary: Is this the new Trump the GOP wanted?,Fox News,2016-06-23T00:00:00Z
62310,84847,"Trump touts Britain break-off from EU, as vote roils American politics",Fox News,2016-06-24T00:00:00Z
62311,84848,"Greg Palkot: Trump, Brexit, and a straight whiskey",Fox News,2016-06-24T00:00:00Z
62333,84872,Clinton gains ground over Trump in two new national polls,Fox News,2016-06-27T00:00:00Z
62334,84874,Man featured in Elizabeth Warren’s anti-Trump ad voted for Trump,Fox News,2016-06-26T00:00:00Z
62335,84875,Trump camp scrambles to shape up before GOP convention,Fox News,2016-06-26T00:00:00Z
62336,84876,George Will says GOP Trump message is what made him leave,Fox News,2016-06-26T00:00:00Z
62348,84889,"Trump, Clinton surrogates brawl as race heats up",Fox News,2016-06-27T00:00:00Z
62349,84890,Karl Rove: Can Trump stop the slide while Clinton coasts?,Fox News,2016-06-27T00:00:00Z
62367,84908,"Fox News Poll: Clinton up by 6 points, 89 percent say ’hot-headed’ describes Trump",Fox News,2016-06-29T00:00:00Z
62370,84912,Trump’s seminar textbooks reportedly have at least 20 plagiarized pages,Fox News,2016-06-29T00:00:00Z
62378,84921,Trump trouble in the burbs?,Fox News,2016-06-30T00:00:00Z
62379,84923, Trump doubles down on trade talk amid Chamber of Commerce feud,Fox News,2016-06-30T00:00:00Z
62381,84925,"French President Hollande backs Clinton, rips Trump",Fox News,2016-06-30T00:00:00Z
62390,84934,"’Focus is on heroes’: After Trump fundraiser furor, vet groups keep to their mission",Fox News,2016-06-30T00:00:00Z
62405,84950,Trump calls for charges against Clinton after FBI interview in email investigation,Fox News,2016-07-02T00:00:00Z
62406,84951,"Trump says he’s filled convention speaker spots; tries to reverse slide, seize on Clinton’s tough week",Fox News,2016-07-02T00:00:00Z
62428,84977,Republican delegate revolt grows in effort to sidetrack Trump nomination,Fox News,2016-07-04T00:00:00Z
62429,84978,VP vetting? Trump meets with Sen. Joni Ernst,Fox News,2016-07-04T00:00:00Z
62430,84979,"Trump’s tweet of Clinton, Star of David, pile of cash originated from hate group website",Fox News,2016-07-04T00:00:00Z
62437,84991,Trump: Clinton attacking his biz record to avoid ’lies she told to the FBI’,Fox News,2016-07-06T00:00:00Z
62467,85024,"Trump, Clinton respond to Dallas shooting with restraint, calls for unity",Fox News,2016-07-08T00:00:00Z
62489,85050,"Trump adviser, possible veep choice Flynn says abortion is a woman’s choice ",Fox News,2016-07-10T00:00:00Z
62497,85061,"Trump declares himself ’law and order candidate,’ calls for anti-police ’hostility’ to end",Fox News,2016-07-11T00:00:00Z
62498,85063,Soda maker’s campaign drinks: Trump Tonic and Hillary Hooch,Fox News,2016-07-11T00:00:00Z
62499,85064,Anti-Trump delegate in Virginia wins portion of lawsuit,Fox News,2016-07-11T00:00:00Z
62509,85075,"Trump calls Black Lives Matter ’divisive’, criticizes police shootings",Fox News,2016-07-12T00:00:00Z
62516,85083,"Trump suggests now just two veep finalists, questions Ginsberg’s ’mental capacity’",Fox News,2016-07-13T00:00:00Z
62517,85084,Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,Fox News,2016-07-13T00:00:00Z
62523,85090,Cleveland catastrophe? Media forecast a disastrous Trump convention,Fox News,2016-07-13T00:00:00Z
62524,85091,"Ryan defends Trump backing, says no ’third option’",Fox News,2016-07-13T00:00:00Z
62525,85092,Fox News Poll: Clinton tops Trump by 7 points in Virginia,Fox News,2016-07-13T00:00:00Z
62526,85093,Fox News Poll: Trump trails Clinton in Colorado,Fox News,2016-07-13T00:00:00Z
62527,85094,"Poll: Trump leads Clinton in Florida; too close to call in Ohio, Pennsylvania",Fox News,2016-07-13T00:00:00Z
62528,85095,Trump seeks $10 million from former aide in disclosure case,Fox News,2016-07-13T00:00:00Z
62540,85107,Trump says he is delaying VP announcement due to truck attack in France,Fox News,2016-07-14T00:00:00Z
62541,85108,Ginsburg says she regrets comments on Trump,Fox News,2016-07-14T00:00:00Z
62543,85110,"Trump closing the gap with Clinton after FBI email decision, polls show",Fox News,2016-07-14T00:00:00Z
62544,85111,"Trump campaign poised to derail efforts to ’unbind’ all 2,472 delegates",Fox News,2016-07-14T00:00:00Z
62551,85119,Trump campaign running on a shoestring – still,Fox News,2016-07-15T00:00:00Z
62552,85120,"Dem knives come out for Pence pick, moments after Trump tweet",Fox News,2016-07-15T00:00:00Z
62553,85121,Trump names Pence as running mate,Fox News,2016-07-15T00:00:00Z
62554,85122,Why Mike Pence is a gutsy choice for Trump,Fox News,2016-07-15T00:00:00Z
62565,85133,Fox News Reporting -- Takeover -- The Trump Convention,Fox News,2016-07-16T00:00:00Z
62566,85134,"At first official event, Pence, Trump set sights on Clinton, vow to restore prosperity, safety to America",Fox News,2016-07-16T00:00:00Z
62567,85135,"After Pence becomes running mate, Trump changes campaign logo -- again",Fox News,2016-07-16T00:00:00Z
62576,85145,"Trump ready to define the true ‘change’ needed in convention speech, Manafort says",Fox News,2016-07-17T00:00:00Z
62577,85146,"Trump family, a few celebs and former rivals round out GOP convention speaker list",Fox News,2016-07-17T00:00:00Z
62590,85160,Rocky opening for GOP convention as Cruz forces clash with team Trump,Fox News,2016-07-18T00:00:00Z
62592,85162,Trump campaign calls Kasich convention absence ’embarrassing’,Fox News,2016-07-18T00:00:00Z
62593,85163,"Trump, GOP say convention ’unity’ key in effort to defeat Clinton",Fox News,2016-07-18T00:00:00Z
62594,85164,Media greet Donald Trump in Cleveland with a Bronx cheer,Fox News,2016-07-18T00:00:00Z
62603,85176,"Trump closes the deal, becomes Republican nominee for president",Fox News,2016-07-19T00:00:00Z
62604,85177,Utah delegate says she was threatened in bathroom after anti-Trump push,Fox News,2016-07-19T00:00:00Z
62620,85194,Trump could face headwinds in Ohio – but GOP insiders push for unity,Fox News,2016-07-20T00:00:00Z
62621,85195,Melania Trump speechwriter admits ’mistake’ in lifting Michelle Obama lines,Fox News,2016-07-20T00:00:00Z
62626,85201,"’Capitalism at work’: Unique Trump gear, drinks selling well at GOP convention",Fox News,2016-07-20T00:00:00Z
62627,85202,Urban Outfitters playing (anti-Trump) politics with merchandise?,Fox News,2016-07-20T00:00:00Z
62635,85210,"Clinton VP plot thickens, as Trump prepares to accept GOP nod",Fox News,2016-07-21T00:00:00Z
62636,85211,Trump takes heat from NATO officials for interview comments,Fox News,2016-07-21T00:00:00Z
62638,85213,"Trump calls Cruz non-endorsement ’no big deal,’ senator defends decision",Fox News,2016-07-21T00:00:00Z
62639,85214,Cruz faces political fallout for Trump non-endorsement – will it last?,Fox News,2016-07-21T00:00:00Z
62640,85215,Party disunity? Cruz’s ’me’ moment is the latest distraction at Trump’s convention,Fox News,2016-07-21T00:00:00Z
62641,85216,"Trump may be crass, but Cruz broke his word",Fox News,2016-07-21T00:00:00Z
62648,85225,Trump buries bitter rival Cruz in farewell to Cleveland,Fox News,2016-07-22T00:00:00Z
62649,85226,"After Trump’s RNC speech, Hillary and her party should be running scared",Fox News,2016-07-22T00:00:00Z
62651,85228,Clinton follows Trump’s lead with ultra-safe VP pick ,Fox News,2016-07-22T00:00:00Z
62675,85254,"Donald Trump impersonator making $40,000 a month",Fox News,2016-07-25T00:00:00Z
62685,85266,"Trump accuses convention-going Dems of ignoring ISIS, border security",Fox News,2016-07-27T00:00:00Z
62686,85267,"The Trump show returns, briefly upstaging the Hillary convention",Fox News,2016-07-27T00:00:00Z
62687,85268,Oops! Trump: Clinton’s VP pick was bad New Jersey governor,Fox News,2016-07-27T00:00:00Z
62696,85277,"Obama, Kaine pile on Trump in scorching warm-up for closing night",Fox News,2016-07-27T00:00:00Z
62698,85280,"Obama sells optimism, and Hillary, but can he stop Trumpism?",Fox News,2016-07-28T00:00:00Z
62700,85284,"Bloomberg says Trump a ’dangerous demagogue,’ endorses Clinton at DNC",Fox News,2016-07-27T00:00:00Z
62701,85285,Donald Trump hosts Reddit ’Ask Me Anything’ during Democratic Convention,Fox News,2016-07-27T00:00:00Z
62709,85295,"Trump says GOP convention speech was ’optimistic,’ not dark",Fox News,2016-07-28T00:00:00Z
62710,85296,Trump vs. Clinton battle goes digital,Fox News,2016-07-28T00:00:00Z
62731,85320,Clinton campaign scrambles to defend Rust Belt against Trump,Fox News,2016-07-30T00:00:00Z
62732,85322,Trump criticized for comments on Muslim mother of fallen US soldier,Fox News,2016-07-30T00:00:00Z
62734,85324,Trump slams debate schedule for conflicts with NFL games,Fox News,2016-07-30T00:00:00Z
62736,85326,Trump’s REAL point about Russian hackers: We are nearly defenseless in the cyber sphere,Fox News,2016-07-30T00:00:00Z
62747,85340,Team Trump: Debate schedule instant replay of Dems’ blindside on Sanders,Fox News,2016-07-31T00:00:00Z
62761,85356,Clinton spat with Benghazi mom takes back seat to Trump-Khan debate,Fox News,2016-08-01T00:00:00Z
62762,85357,"Business empress, now super-surrogate: Can Ivanka Trump be dad’s deal-closer?",Fox News,2016-08-01T00:00:00Z
62763,85358,Does Donald Trump really want to win the White House?,Fox News,2016-08-01T00:00:00Z
62764,85359,Trump vs. Clinton: Will Americans vote for the party of anger or the party of entitlement?,Fox News,2016-08-01T00:00:00Z
62767,85363,"Trump won’t endorse Ryan, McCain in primaries; criticizes Ayotte",Fox News,2016-08-02T00:00:00Z
62768,85364,Obama slams Trump as ’unfit to serve’; GOP nominee ramps up Clinton criticism,Fox News,2016-08-02T00:00:00Z
62769,85365,"Trump calls Clinton ’devil,’ warns of ’rigged’ race, makes ISIS charge",Fox News,2016-08-02T00:00:00Z
62770,85366,Trump has infant removed from rally for making noise,Fox News,2016-08-02T00:00:00Z
62777,85373,"Fox News Poll: Clinton leads Trump by 10 points, both seen as flawed",Fox News,2016-08-03T00:00:00Z
62778,85375,"Fox News Poll: Voters trust Trump on economy, Clinton on nukes",Fox News,2016-08-03T00:00:00Z
62779,85376,"Trump sees fundraising surge, amid scramble to close ground game gap",Fox News,2016-08-03T00:00:00Z
62780,85377,Republicans planning Trump ’intervention’ after rocky week,Fox News,2016-08-03T00:00:00Z
62781,85378,O’Reilly: A Lesson for Donald Trump,Fox News,2016-08-02T00:00:00Z
62782,85379,"The Trump kids, the best part of the election cycle",Fox News,2016-08-03T00:00:00Z
62784,85381,Split ticket: Pence endorses Ryan after Trump declines,Fox News,2016-08-03T00:00:00Z
62785,85382,"George W. Bush slams ’isolationism, nativism and protectionism’ in apparent Trump critique",Fox News,2016-08-03T00:00:00Z
62786,85383,Trump Taj Mahal casino shutting down,Fox News,2016-08-03T00:00:00Z
62793,85390,Ryan says Trump has had ’a pretty strange run’ since convention,Fox News,2016-08-04T00:00:00Z
62795,85393,Fox News Poll: Clinton and Trump disliked by voters,Fox News,2016-08-04T00:00:00Z
62796,85394,Battle of the Billionaires: Clinton’s uber-rich backers pour money into Trump fight,Fox News,2016-08-04T00:00:00Z
62797,85395,What’s more important? Trump offending one father or the meltdown of the US economy?,Fox News,2016-08-04T00:00:00Z
62798,85396,Donald Trump’s dangerous talk of a ’rigged’ election,Fox News,2016-08-04T00:00:00Z
62799,85397,Antonio Sabato Jr. says he was blacklisted by Hollywood directors after supporting Donald Trump,Fox News,2016-08-04T00:00:00Z
62805,85403,Was Trump right? Iran video may show US cash payment,Fox News,2016-08-05T00:00:00Z
62809,85408,"Trump expected to endorse Ryan, GOP sources say",Fox News,2016-08-05T00:00:00Z
62813,85412,"At GOP urging, Trump turns focus on Clinton emails, ’short circuit’ explanation",Fox News,2016-08-06T00:00:00Z
62814,85414,Clinton renews vow to ’fast track’ immigration; Trump camp accuses candidate of acting like a ’king’,Fox News,2016-08-06T00:00:00Z
62815,85415,Will Trump endorsement hurt Ryan in Tuesday’s primary against outsider?,Fox News,2016-08-06T00:00:00Z
62826,85428,"With only one possible winner, Trump and Clinton build White House transition team",Fox News,2016-08-07T00:00:00Z
62827,85429,"Kasich hints at Trump endorsement, says Ohio victory ’really difficult’",Fox News,2016-08-07T00:00:00Z
62836,85439,"Clinton, Trump clash on economy",Fox News,2016-08-08T00:00:00Z
62838,85442,"Mother of baby ’booted’ from Trump rally speaks out, defends candidate",Fox News,2016-08-08T00:00:00Z
62843,85447,Anti-Trump candidate Evan McMullin to launch independent  White House bid,Fox News,2016-08-08T00:00:00Z
62855,85460,’Wake Up Call’: Clinton camp raises alarm over Trump fundraising,Fox News,2016-08-09T00:00:00Z
62857,85462,"Trump, Clinton tentatively agree to three scheduled TV debates",Fox News,2016-08-09T00:00:00Z
62858,85463,"Media justify anti-Trump bias, claim he’s too ’dangerous’ for normal rules",Fox News,2016-08-09T00:00:00Z
62870,85475,"Trump shrugs off polls, vows he’ll win Pennsylvania ’easily’",Fox News,2016-08-10T00:00:00Z
62872,85477,Trump rejects claims he advocated violence against Clinton with ‘2nd Amendment’ comment,Fox News,2016-08-10T00:00:00Z
62878,85483,Police capture man climbing Trump Tower in New York City using suction cups,Fox News,2016-08-10T00:00:00Z
62879,85484,Trump frenzy proves media need Xanax,Fox News,2016-08-10T00:00:00Z
62884,85490,"Trump, Clinton spar over economic plans in dueling speeches",Fox News,2016-08-11T00:00:00Z
62886,85492,"Ex-GOP lawmakers, party staffers urge Priebus to cut off Trump funding",Fox News,2016-08-11T00:00:00Z
62887,85493,"CNN, MSNBC use graphics to fact-check Trump, not Clinton",Fox News,2016-08-11T00:00:00Z
62888,85494,Lawsuit: Trump’s NC campaign director pointed gun at aide,Fox News,2016-08-11T00:00:00Z
62898,85505,"Clinton releases tax returns, presses Trump to follow suit",Fox News,2016-08-12T00:00:00Z
62909,85516,"Media blamed Trump for Duke endorsement, silent on terrorist’s dad backing Clinton",Fox News,2016-08-12T00:00:00Z
62910,85517,"Newspapers worse than TV on Trump/Clinton coverage, report finds",Fox News,2016-08-12T00:00:00Z
62919,85527,"The words of Trump, new to the rhetoric of politics, elicit widespread emotions",Fox News,2016-08-13T00:00:00Z
62927,85536,Ryan challenger Nehlen starts pro-Trump super PAC,Fox News,2016-08-14T00:00:00Z
62940,85550,"Trump changes tone on NATO, vows to work with alliance to defeat ISIS",Fox News,2016-08-15T00:00:00Z
62942,85552,GOP concerned after polling trends signal Trump’s coattails could harm congressional candidates,Fox News,2016-08-15T00:00:00Z
62951,85562,"Trump to receive intel briefing, amid foreign policy clash with Clinton",Fox News,2016-08-16T00:00:00Z
62952,85564,Recent polls show Trump gaining on Clinton when 3rd-party candidates considered,Fox News,2016-08-16T00:00:00Z
62966,85579,Trump gets first intelligence briefing as presidential nominee,Fox News,2016-08-17T00:00:00Z
62967,85580,Trump recruiting ’election observers’ to scout for fraud,Fox News,2016-08-17T00:00:00Z
62968,85581,"Trump shakes up campaign, prepares to roll out long-awaited ads",Fox News,2016-08-17T00:00:00Z
62969,85582,"Trump says Clinton, Democrats have ’failed and betrayed’ African-Americans after Milwaukee riots",Fox News,2016-08-16T00:00:00Z
62970,85583,Christie denies knowledge of settlement that reduced Trump casino debt by millions,Fox News,2016-08-17T00:00:00Z
62975,85588,Trump foes miss the mark on Clinton’s Second Amendment stand,Fox News,2016-08-16T00:00:00Z
62993,85608,Is Hillary Clinton’s health less important than Trump’s?,Fox News,2016-08-19T00:00:00Z
62996,85611,"Trump tours La. flood damage, draws cheers as he says region will rebuild",Fox News,2016-08-19T00:00:00Z
62997,85612,Paul Manafort resigns from Trump campaign,Fox News,2016-08-19T00:00:00Z
63010,85626,"Trump tries to appeal to Hispanic, black voters; argues Dems have abandoned them",Fox News,2016-08-20T00:00:00Z
63012,85629,"Facing Trump, Democrats could have their own 1994 landslide, but numbers appear against them",Fox News,2016-08-20T00:00:00Z
63027,85645,"Clinton camp tries to deflect foreign money criticism, points finger at Trump campaign",Fox News,2016-08-21T00:00:00Z
63028,85646,Trump campaign faces more questions on whether candidate has flipped on mass deportation,Fox News,2016-08-21T00:00:00Z
63043,85662,Trump calls for Clinton Foundation to be shut down,Fox News,2016-08-22T00:00:00Z
63051,85670,"BIAS ALERT: Media links Lochte, Trump - even though swimmer supported Obama",Fox News,2016-08-22T00:00:00Z
63054,85673,Mainstream media ignores anti-Trump mob in Minneapolis,Fox News,2016-08-22T00:00:00Z
63056,85676,Trump at crossroads on immigration?,Fox News,2016-08-23T00:00:00Z
63057,85677,Trump tries tricky dismount on immigration,Fox News,2016-08-22T00:00:00Z
63059,85679,Where’s Hillary? Clinton off campaign trail as Trump seeks comeback,Fox News,2016-08-23T00:00:00Z
63060,85680,Trump camp: ’Loophole’ would allow smaller Clinton charities to take foreign cash,Fox News,2016-08-23T00:00:00Z
63062,85682,Campaign’s rising rent at Trump Tower came as space expanded,Fox News,2016-08-23T00:00:00Z
63064,85684,"BIAS ALERT: Professor says Trump is so bad, class doesn’t have to be balanced",Fox News,2016-08-23T00:00:00Z
63065,85685,BIAS ALERT: Washington Post art critic sketches dystopian vision of arts under Trump,Fox News,2016-08-23T00:00:00Z
63070,85694,’Alt right’ conservative movement embraces the Trump campaign,Fox News,2016-08-24T00:00:00Z
63073,85697,John Stossel: Why Johnson and Weld are much better than Clinton or Trump,Fox News,2016-08-24T00:00:00Z
63080,85707,"Clinton, Trump battle over ’racist’ charge",Fox News,2016-08-25T00:00:00Z
63084,85711,Trump campaign rips Clinton video pushing KKK link,Fox News,2016-08-25T00:00:00Z
63090,85717,Trump compared to Harry Potter villain in UPenn Prof’s study,Fox News,2016-08-25T00:00:00Z
63091,85718,"BIAS ALERT: Media looks inward, deems slanted Trump coverage warranted",Fox News,2016-08-25T00:00:00Z
63102,85731,"In heartland Iowa, Trump vows to help farmers, urban minorities alike",Fox News,2016-08-27T00:00:00Z
63103,85733,"Trump, GOP calls on Clinton to have full State Dept schedule released",Fox News,2016-08-27T00:00:00Z
63105,85735,Ex-wife accused Trump campaign CEO Bannon of anti-Semitic statements,Fox News,2016-08-26T00:00:00Z
63114,85746,Trump preps for first presidential debate; aide vows ’unconventional’ approach,Fox News,2016-08-28T00:00:00Z
63115,85747,"Trump will go into African-American communities to win minority vote, aide says",Fox News,2016-08-28T00:00:00Z
63116,85748,Team Trump tries to define immigration policy by contrasting Clinton’s plan,Fox News,2016-08-28T00:00:00Z
63123,85756,BIAS ALERT: CNN scrubs ’Crooked’ from Trump tweet,Fox News,2016-08-29T00:00:00Z
63125,85758,Trump campaign disavows robocall by David Duke,Fox News,2016-08-29T00:00:00Z
63126,85759,"Trump makes biggest ad buy to date, hammers Clinton on economy",Fox News,2016-08-29T00:00:00Z
63133,85766,Clinton campaign digging for ways to trip up Trump at debate,Fox News,2016-08-30T00:00:00Z
63134,85768,Trump agrees to meet with Mexican president,Fox News,2016-08-31T00:00:00Z
63145,85780,Trump gets into Twitter feud with former Mexican president,Fox News,2016-08-31T00:00:00Z
63146,85781,"Krauthammer on Trump’s trip to Mexico: ’He took a risk, and he pulled it off’",Fox News,2016-08-31T00:00:00Z
63150,85785,Fox News Poll: Trump narrows Clinton’s lead,Fox News,2016-08-31T00:00:00Z
63151,85786,Fox News Poll:  Voters think Clinton and Trump will ’do anything’ to win,Fox News,2016-08-31T00:00:00Z
63162,85798,"Trump vows to ’rebuild’ military, in American Legion address",Fox News,2016-09-01T00:00:00Z
63163,85799,Fox News Poll:  Voters think Clinton and Trump will ’do anything’ to win,Fox News,2016-09-01T00:00:00Z
63195,85834,"Pence says he, Trump will release tax returns",Fox News,2016-09-03T00:00:00Z
63196,85835,"Trump makes first stop in black community, tells Detroit church congregation ’here to listen’",Fox News,2016-09-03T00:00:00Z
63204,85846,"Bolstered by polls, Team Trump attacks Clinton, says Americans understand illegal immigration plan",Fox News,2016-09-04T00:00:00Z
63205,85848,"Carson supports Trump’s appeal to black voters, suggests Dems ’fear’ losing base",Fox News,2016-09-04T00:00:00Z
63215,85859,"Clinton, Trump take jobs message to battleground states, in Labor Day barnstorm",Fox News,2016-09-05T00:00:00Z
63223,85871,Poll shows Trump edging ahead of Clinton amid tightening race,Fox News,2016-09-06T00:00:00Z
63224,85872,’Hillary’s America’ filmmaker Dinesh D’Souza: ’This is Trump’s election to lose’,Fox News,2016-09-06T00:00:00Z
